city,community_name,district,subdistrict,road,nearby,price,price_yuan,original_price,price_change,secondhand_count,rent_count,year_built,fetch_date,detail_links,longitude,latitude,synthetic
济南,绿地IFC中央公馆B7地块,2023历下,CBD,齐音路,"近地铁,近学校,二环绕城高速之间,次新小区",2.5581,25581,25581 元/m²,0.28%,5,21,2023,2026-05-27,二手房(5) | 租房(21) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.104314,36.669668,0
泰州,金穗商住楼,泰兴,泰兴市区,万桥路21号,,0.88,8800,8800 元/m²,1.12%,0,0,,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.922883,32.456692,0
泰州,置地商务中心(新房),2023海陵,城南,海陵区永定东路399号,"近地铁,近学校,购物中心",1.0,10000,10000 元/m²,持平,0,0,2023,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.922954,32.441268,0
泰州,都市华庭,2011兴化,兴化市区,丰收南路127号,,0.83,8300,8300 元/m²,持平,1,2,2011,2026-05-30,二手房(1) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.8366,32.929361,0
泰州,中梁泰达首府一号,2005姜堰,罗塘,花园路,,1.3499,13499,13499 元/m²,4.29%,85,2,2005,2026-05-28,二手房(85) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.139242,32.494974,0
泰州,羌溪花苑(北区),2014泰兴,泰兴市区,羌溪路,,1.07,10700,10700 元/m²,持平,0,0,2014,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.023263,32.173746,0
泰州,龙信御园,2006靖江,靖江市区,新洲路,,1.3881,13881,13881 元/m²,3.11%,26,6,2006,2026-05-28,二手房(26) | 租房(6) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.28769,31.981357,0
泰州,东方巴黎城香榭丽宫,2011姜堰,罗塘,人民中路,"近地铁,近学校,户型丰富",0.8394,8394,8394 元/m²,0.32%,5,5,2011,2026-05-30,二手房(5) | 租房(5) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.159345,32.481394,0
泰州,康祥颐园,高港,幸福路,福康路,"近地铁,近学校,大户型居多",0.87,8700,8700 元/m²,持平,1,0,,2026-05-30,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.948663,32.403106,0
泰州,淮海东路149号小区,姜堰,三水,淮海东路149号,,1.12,11200,11200 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.148691,32.516838,0
泰州,鼓楼南路550号大院,1999海陵,京泰路,鼓楼南路550号,,1.01,10100,10100 元/m²,持平,0,0,1999,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.922797,32.483965,0
泰州,瑞景蓝湾(二期),2005兴化,兴化市区,水乡路,,0.83,8300,8300 元/m²,持平,0,1,2005,2026-05-30,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.853163,32.950688,0
泰州,书香名邸二期,2020海陵,城中,济川东路108号,,1.4281,14281,14281 元/m²,22.71%,27,0,2020,2026-05-28,二手房(27) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.950081,32.474649,0
泰州,友谊雅居,2004兴化,兴化市区,迎宾路,,0.88,8800,8800 元/m²,持平,0,0,2004,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.897004,32.710939,0
泰州,淮水大厦,2000姜堰,罗塘,西大街1号,"近地铁,近学校,大户型居多",0.8225,8225,8225 元/m²,8.15%,3,0,2000,2026-05-30,二手房(3) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.152057,32.507222,0
泰州,金色嘉园,2003靖江,靖江市区,富阳路56号,,0.8147,8147,8147 元/m²,2.01%,1,7,2003,2026-05-30,二手房(1) | 租房(7) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.255555,31.982563,0
泰州,幸福花苑,姜堰,三水,姜堰大道187号,,1.3637,13637,13637 元/m²,25.89%,0,1,,2026-05-28,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.133014,32.50663,0
泰州,宏润花园(别墅),2013靖江,靖江市区,东环南路,"近地铁,近学校,别墅,绿化好",1.73,17300,17300 元/m²,持平,0,0,2013,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.274771,32.000204,0
泰州,紫墅园(别墅),姜堰,罗塘,励才路,"近地铁,近学校,大户型居多,别墅",0.93,9300,9300 元/m²,持平,0,0,,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.160304,32.490354,0
泰州,宝带小区,2006海陵,城中,济川西路,"近地铁,近学校,小户型居多,户型丰富",0.8173,8173,8173 元/m²,0.35%,64,105,2006,2026-05-30,二手房(64) | 租房(105) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.913261,32.472263,0
泰州,康桥水岸,2011海陵,城中,春晖路39号,"近地铁,近学校,小户型居多",0.8962,8962,8962 元/m²,8.40%,66,10,2011,2026-05-30,二手房(66) | 租房(10) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.944914,32.47286,0
泰州,绿荷景天华庭,2023靖江,靖江市区,环城西路西侧、靖安路北侧,"近地铁,近学校,低容积,大阳台,双卫生间,主卧套房,卧室全朝南,学校,购物中心,大户型,低单价,厨卫全明,南北通透",0.88,8800,8800 元/m²,持平,0,0,2023,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.255924,32.032832,0
泰州,久源尚郡,2014姜堰,罗塘,长江西路165号,,0.9908,9908,9908 元/m²,0.31%,36,39,2014,2026-05-28,二手房(36) | 租房(39) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.149119,32.490437,0
泰州,金桥公寓,2009兴化,兴化市区,五里东路89号,,0.81,8100,8100 元/m²,1.22%,0,0,2009,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.859329,32.918431,0
泰州,建工新村,1987泰兴,泰兴市区,党校路,"近地铁,近学校,大户型居多,别墅,绿化好",0.96,9600,9600 元/m²,持平,0,0,1987,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.009883,32.158263,0
泰州,复兴居民区,2012泰兴,泰兴市区,党校路,,0.84,8400,8400 元/m²,持平,0,3,2012,2026-05-30,二手房(0) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.922883,32.456692,0
泰州,鼓楼北路38-54号小区,1998海陵,京泰路,鼓楼北路38-54号,"近地铁,近学校,大户型居多",0.89,8900,8900 元/m²,持平,3,0,1998,2026-05-30,二手房(3) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.921518,32.491194,0
泰州,佳兆业壹号公馆,2020姜堰,罗塘,海姜大道和经十一路交界处,"近地铁,近学校,双卫生间,主卧套房,卧室全朝南,大户型,低单价,厨卫全明,南北通透",0.87,8700,8700 元/m²,持平,0,0,2020,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.035749,32.49319,0
泰州,时光熙院,兴化,兴化市区,姜河路6号,,0.8067,8067,8067 元/m²,1.14%,11,0,,2026-05-30,二手房(11) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.922883,32.456692,0
泰州,世纪花苑,2011兴化,兴化市区,朝阳路,,0.82,8200,8200 元/m²,持平,0,0,2011,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.164745,32.748266,0
泰州,景安苑小区,2015靖江,靖江市区,朱大路,"近地铁,近学校,小户型居多",0.9044,9044,9044 元/m²,2.59%,7,8,2015,2026-05-30,二手房(7) | 租房(8) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.261996,32.031709,0
泰州,万象天成花园,高港,幸福路,春港东路18号,"近地铁,近学校,大户型居多",0.8043,8043,8043 元/m²,0.61%,5,0,,2026-05-30,二手房(5) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.885868,32.322249,0
泰州,世茂河滨花园(别墅),2010海陵,城南,泰高路329号,"近地铁,近学校,大户型居多,别墅,绿化好",2.0318,20318,20318 元/m²,2.04%,2,0,2010,2026-05-28,二手房(2) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.904304,32.436807,0
泰州,府东花园(北区),2010兴化,兴化市区,南亭路182号,,0.8,8000,8000 元/m²,持平,0,6,2010,2026-05-30,二手房(0) | 租房(6) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.862605,32.912191,0
泰州,鹏欣丽园(北区别墅),海陵,城中,鼓楼南路,"近地铁,近学校,大户型居多,别墅",1.12,11200,11200 元/m²,持平,0,0,,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.926981,32.474892,0
泰州,上河风华园,2025海陵,城中,街道,"近地铁,近学校,一房一价,低容积,车位充足,大阳台,双卫生间,双阳台,主卧套房,装修交付,卧室全朝南,大户型,厨卫全明,南北通透",1.8,18000,18000 元/m²,持平,10,0,2025,2026-05-28,二手房(10) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.911092,32.474715,0
泰州,华泽天下,2019海陵,城南,泰州大道,"近地铁,近学校,户型丰富",1.1033,11033,11033 元/m²,1.88%,320,145,2019,2026-05-28,二手房(320) | 租房(145) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.911314,32.437543,0
泰州,新都铭园,2008姜堰,罗塘,卫生巷49号,,0.9448,9448,9448 元/m²,持平,17,14,2008,2026-05-30,二手房(17) | 租房(14) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.153165,32.510172,0
泰州,东城景苑,2016靖江,靖江市区,桃园路,,0.89,8900,8900 元/m²,持平,0,4,2016,2026-05-30,二手房(0) | 租房(4) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.280971,32.012661,0
泰州,碧桂园凤凰岛,海陵,城北,兴泰北路,"近地铁,近学校,大户型居多,别墅",0.98,9800,9800 元/m²,3.92%,0,2,,2026-05-30,二手房(0) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.946189,32.556871,0
泰州,五一公馆(商住楼),2008海陵,泰山,海陵北路,,0.82,8200,8200 元/m²,持平,0,3,2008,2026-05-30,二手房(0) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.916553,32.489358,0
泰州,东安路23-25号小区,2005姜堰,罗塘,东安路25号,,0.86,8600,8600 元/m²,持平,0,0,2005,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.159828,32.508244,0
泰州,天禄湖花园(新房),2021海陵,城南,医药高新区海陵南路东侧、药城大道北侧,"近地铁,近学校,一房一价,低容积,车位充足,高绿化率,双厨房,全景飘窗,大阳台,双阳台,主卧套房,三房朝南,大户型,厨卫全明,南北通透",1.4,14000,14000 元/m²,持平,1,0,2021,2026-05-28,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.924254,32.393214,0
泰州,东河佳园,2008海陵,城中,邑庙街25号,,0.8193,8193,8193 元/m²,8.97%,7,0,2008,2026-05-30,二手房(7) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.925398,32.490585,0
泰州,星湖湾(兴化),2015兴化,兴化市区,文峰路888号,"近地铁,近学校,户型丰富",0.9846,9846,9846 元/m²,持平,47,35,2015,2026-05-28,二手房(47) | 租房(35) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.859261,32.904782,0
泰州,欧亚国际花园(别墅),2006海陵,京泰路,阳光大道,"近地铁,近学校,别墅,绿化好",0.86,8600,8600 元/m²,持平,0,0,2006,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.994199,32.499171,0
泰州,盛世兴隆花园,泰兴,泰兴市区,泰兴市文江北路西侧、龙河路南侧,"近地铁,近学校,双阳台,大户型,厨卫全明,南北通透",0.87,8700,8700 元/m²,持平,0,0,,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.040911,32.189002,0
泰州,凤桥豪庭,2014海陵,凤凰路,凤凰西路,"近地铁,近学校,大户型居多",0.83,8300,8300 元/m²,持平,1,0,2014,2026-05-30,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.905485,32.455585,0
泰州,华润国际社区(1期),2011海陵,城南,太湖路,,0.8471,8471,8471 元/m²,2.12%,119,130,2011,2026-05-30,二手房(119) | 租房(130) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.924369,32.439848,0
泰州,典雅居,2012兴化,兴化市区,英武中路,,0.864,8640,8640 元/m²,8.45%,5,5,2012,2026-05-30,二手房(5) | 租房(5) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.84014,32.925764,0
泰州,夏家汪18号小区,海陵,泰山,鼓楼北路,,1.11,11100,11100 元/m²,持平,1,0,,2026-05-28,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.172692,32.746889,0
泰州,和福襟江豪景苑(南区),2013泰兴,泰兴市区,太平路8号,,1.144,11440,11440 元/m²,1.61%,4,3,2013,2026-05-28,二手房(4) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.031915,32.155542,0
泰州,海陵区人民银行宿舍,2006海陵,城中,永晖路152号,,1.1165,11165,11165 元/m²,持平,9,2,2006,2026-05-28,二手房(9) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.918472,32.457821,0
泰州,上元街小区,2008兴化,兴化市区,牌楼路,,0.95,9500,9500 元/m²,持平,0,0,2008,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.842593,32.934662,0
泰州,盛世兴隆,2004泰兴,泰兴市区,文江北路,,0.8307,8307,8307 元/m²,6.79%,23,42,2004,2026-05-30,二手房(23) | 租房(42) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.040907,32.188998,0
泰州,海陵凤凰园(别墅),2005海陵,京泰路,永兴路298号,"近地铁,近学校,别墅",2.44,24400,24400 元/m²,持平,0,0,2005,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.92826,32.450746,0
泰州,酒厂宿舍,2012泰兴,泰兴市区,永丰路,,0.88,8800,8800 元/m²,持平,0,0,2012,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.027274,32.158574,0
泰州,文江印,泰兴,泰兴市区,姚王街道,,0.8096,8096,8096 元/m²,4.35%,5,1,,2026-05-30,二手房(5) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.922883,32.456692,0
泰州,南山寺路32号小区,海陵,城中,南山寺路32号,"近地铁,近学校,小户型居多",0.94,9400,9400 元/m²,持平,2,1,,2026-05-30,二手房(2) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.92234,32.480863,0
泰州,丽都佳园,2006姜堰,罗塘,光明路15-16号,"近地铁,近学校,大户型居多",0.97,9700,9700 元/m²,持平,1,0,2006,2026-05-30,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.140932,32.510457,0
泰州,闸南公寓别墅区,2017靖江,靖江市区,桃园路,"近地铁,近学校,别墅",0.91,9100,9100 元/m²,持平,0,0,2017,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.275563,32.007483,0
泰州,文盛苑,2005泰兴,泰兴市区,国庆中路,,0.81,8100,8100 元/m²,持平,0,2,2005,2026-05-30,二手房(0) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.027874,32.167268,0
泰州,凤凰21,2009海陵,城西,江州南路108-32号,"近地铁,近学校,小户型居多",1.0,10000,10000 元/m²,持平,1,0,2009,2026-05-28,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.903228,32.4631,0
泰州,江平南路108号小区,2006泰兴,泰兴市区,江平南路108号,,0.91,9100,9100 元/m²,持平,0,3,2006,2026-05-30,二手房(0) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.990361,32.132272,0
泰州,宫涵花园(南区),2008海陵,泰山,育才路105号,"近地铁,近学校,户型丰富",0.858,8580,8580 元/m²,5.84%,42,56,2008,2026-05-30,二手房(42) | 租房(56) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.954625,32.480007,0
泰州,宇业天逸河畔,2020海陵,凤凰路,天虹路99号,,0.832,8320,8320 元/m²,1.54%,65,4,2020,2026-05-30,二手房(65) | 租房(4) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.90108,32.447171,0
泰州,瑞景蓝湾(二期),2005兴化,兴化市区,水乡路,,0.83,8300,8300 元/m²,持平,0,1,2005,2026-05-30,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,119.853163,32.950688,0
泰州,和福花苑,1999泰兴,泰兴市区,文江路18号,"近地铁,近学校,大户型居多,别墅,绿化好",1.5984,15984,15984 元/m²,7.81%,0,0,1999,2026-05-28,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,120.054106,32.162816,0
宿迁,蓝领公寓,2010沭阳,城东爱琴海,余杭路,,0.535,5350,5350 元/m²,0.93%,0,0,2010,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,118.85619,34.112765,0
宿迁,恒峰御江山(新房),2021宿豫,宿豫开发区,宿豫经济开发区江山大道与开发大道交汇处,"近地铁,近学校,大阳台,双卫生间,双阳台,主卧套房,学校,大户型,低总价,低单价,厨卫全明,南北通透",0.65,6500,6500 元/m²,持平,0,0,2021,2026-05-30,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,118.328956,33.898332,0
